ADF effect strength initiating heroin with Rx OUD	Base survival probability H OD relative to Rx	Base survival probability Rx OD	Developing HUD rate no Rx OUD 	Developing HUD rate with Rx OUD 	Developing Rx OUD rate 	Fentanyl effect on base survival max relative to H	Fentanyl effect on OD rate H max	Fraction Nx kits to H users 	Heroin availability strength developing HUD	Heroin availability strength initiating NDHU no Rx	Heroin availability strength net quit NDHU	Initial stock correction[RXM]	Initial stock correction[NDH]	Initial stock correction[OUB]	Initial stock correction[OUM]	Initial stock correction[OUV]	Initial stock correction[OUT]	Initial stock correction[OUR]	Initial stock correction[OUS]	Initial stock correction[OHB]	Initial stock correction[OHM]	Initial stock correction[OHV]	Initial stock correction[OHT]	Initial stock correction[OHR]	Initial stock correction[OHS]	Initial stock correction[HUB]	Initial stock correction[HUM]	Initial stock correction[HUV]	Initial stock correction[HUT]	Initial stock correction[HUR]	Initial stock correction[HUS]	Initiating heroin no Rx base 	Initiating Rx misuse diverted base 	Initiation rate heroin with Rx misuse 	Initiation rate heroin with Rx OUD relative to Rx misuse	Initiation rate Rx misuse own Rx 	Net quit rate heroin with Rx misuse 	Net quit rate heroin with Rx OUD 	Net quit rate NDHU 	Net quit rate Rx misuse	NSDUH misuse redefinition fixed effect	Nx kit distribution efficiency	Overdose rate base HUD	Overdose rate NDHU relative to HUD	Overdose rate base Rx misuse	Overdose rate base Rx OUD	Overdose rate synth baseline	Perceived risk strength initiating heroin with Rx use	Perceived risk strength initiating NDHU no Rx	Perceived risk strength initiating Rx misuse diverted	Perceived risk strength initiating Rx misuse own Rx	Perceived risk strength net quit heroin with Rx OUD	Perceived risk strength net quit NDHU	Perceived risk strength net quit NDHU with Rx	Perceived risk strength net quit Rx misuse	Relapse rate HUD	Relapse rate Rx OUD relative to HUD	Remission rate Rx OUD relative to HUD	Rx availability strength developing Rx OUD	Rx availability strength initiating Rx misuse	Rx availability strength net quit Rx misuse	Rx vs H availability strength developing HUD with Rx OUD	Rx vs H availability strength initiating heroin with Rx OUD	Rx vs H availability strength initiating NDHU with Rx	Social influence strength developing HUD	Social influence strength developing Rx OUD	Social influence strength initiating heroin with Rx OUD	Social influence strength initiating NDHU no Rx	Social influence strength initiating NDHU with Rx	Social influence strength initiating Rx misuse	Time to stabilize remission	Tx seeking rate Rx OUD no H total
0.17830379	0.98875893	0.96787266	0.052232504000000006	0.58969418	0.028087388	0.73677128	2.0151402	0.92638562	0.15427834	0.038783774	1.7893964	1.2	1.192271	0.88170636	1.183173	0.91820801	1.0731663	0.8	0.81825782	1.1408352	1.0607835	0.86755725	0.98787062	0.89999644	0.9184442	1.129889	1.169316	1.0676345	0.81466655	1.065947	1.2	115109.71	1893743.0	0.013769774	4.2903348	0.035444008	0.096585224	0.12571914	0.5	0.16614684	0.4060746	0.00035343687000000004	0.16776554	0.27359826	0.0010765867	0.20653899	0.007244281999999999	1.1174502	0.28990779	0.5481984000000001	0.59144327	0.11612254	0.014450906	0.021789565	0.44867408	0.59465906	0.13558503	1.0185333	1.2165978000000002	0.27915023	0.93028943	1.1470612	0.08489201	0.44288621	0.008979039599999999	0.013366895	1.9900383	0.2104695	1.809803	0.80015147	9.3439697	0.52391686
0.28641687	0.99411555	0.96227464	0.054814107	0.5108086	0.03042828	0.77633704	2.0333794	0.90808842	0.042570029	0.031625858	1.4903963	1.078691	1.2	1.1003546	0.8	0.90735012	0.9829292	0.82599139	0.8	1.0973288	1.0905317	1.033949	0.96495697	0.85567446	0.90954423	1.1116876	1.2	0.91755267	0.80150736	0.99528792	1.1982417	124744.08	1842159.3	0.013179817	4.0635778	0.036320252	0.088799313	0.051086958	0.49192131	0.12620794	0.43783485	0.00034098242999999994	0.18409557	0.25	0.0025185768	0.16654228	0.008179167099999999	0.898798	0.21050681	0.58200289	0.5867581000000001	0.46129244	0.025991304	0.0006005126	0.60398078	0.52256735	0.13368942	1.0	1.5281863000000002	0.76520807	0.71827413	1.3059409	1e-06	0.10543873	0.018552982	0.0089926876	1.9469722	1e-06	1.7998105	0.5920998000000001	9.991915400000002	0.73611752
0.61453378	0.97560954	0.97792896	0.052516721	0.52764534	0.031834855	0.75231872	2.0023072	0.94441643	0.11348128	0.16164908	1.8293205	1.0892353	1.1935896	1.1679595	0.8	0.80446112	0.90274838	0.88220678	0.81267901	1.0788521999999998	0.83115359	0.80494091	0.85781476	1.166413	0.89404542	1.062367	1.1496403	1.1420771	0.80402884	1.1505158000000002	1.1955014	111010.66	1810593.3	0.013213653999999998	4.496982599999999	0.032266687	0.12955792	0.090700764	0.47887302	0.1259768	0.45063807	0.00035668651	0.16877103	0.25900888	0.0013572797	0.28890366	0.0075717941	0.9419734	0.40974676	0.44778392	0.44486557	0.0048347659	0.012250352	0.014211465	0.66322401	0.57942097	0.20724069	1.1150037	1.2461836000000002	0.08726622199999999	1.5137848	1.1914863000000002	0.014581909	0.2863558	1e-06	0.010407541	1.8833951	0.28040396	1.6570068	0.83552194	9.7252722	0.32549879
0.54107769	0.97836196	0.97518309	0.055360815	0.51747106	0.025736477	0.71525761	2.0347498	0.94841249	0.10320662	0.02337316	1.292185	1.1228371	1.2	1.159809	1.1937188	1.0703042	1.0818138000000002	0.85974556	0.80032352	0.95865656	1.0302785	0.94137405	1.1214985	0.96810521	0.884574	0.92923228	1.2	0.86861912	0.80436734	1.189751	1.1912732	117830.97	1981579.2	0.013524356	4.417206200000001	0.037342071	0.07829705	0.18551513	0.49080722	0.15806099999999998	0.46093215	0.00032547429	0.16792266	0.26646811	0.0012411184	0.2665357	0.006710208100000001	0.93699895	0.22921215	0.65833802	0.76800904	0.22189897	1e-06	0.04294495	0.55756945	0.58255075	0.15433148	1.0682875	1.4744992	0.51290044	1.1143035	1.2750537	1e-06	0.36095605	0.0104933	0.016394034	1.982371	0.042784397	1.7895188000000002	0.50046287	9.6231752	0.40321803
0.039447324	0.98805654	0.9729511	0.06434950099999999	0.57885949	0.0282045	0.76414161	2.0024702000000003	0.93436094	0.016731331000000002	0.043259637	1.3597581	1.2	1.1767703	0.9032813	0.95285201	1.2	0.99583801	0.80492447	0.83664548	1.1545075	0.95828639	1.0411485	1.2	0.93066199	0.8	0.98572987	1.1352766	1.1307614	0.81655311	1.1916642	1.1824805	124684.9	1874456.6	0.012895282	4.9585988	0.033487904	0.076644227	0.18279933	0.5	0.16030564	0.4208979000000001	0.0003582082	0.19233202	0.26397132	0.0028762621	0.23873112	0.0080751088	1.0208903	0.25499438	0.5495475999999999	0.5683504	0.083261661	0.028150179	1e-06	0.37278265	0.55330979	0.14525446	1.0626041000000002	1.2734736999999998	0.20605473	0.61186504	0.99518347	0.030470726	0.21957923	0.01781257	0.015325785	1.883883	0.0057043502000000005	1.9921186	1.0306171	9.8029904	0.5350203
0.28633109999999995	0.96960813	0.97364601	0.060052533	0.50198165	0.027405012000000003	0.6520698	2.0	0.94681216	0.0072454451	0.01319827	1.8624658	1.10585	1.1811478000000002	1.0473322	1.2	0.87436038	0.94838317	0.83099806	0.8087951	1.1467005	0.8	1.1980044	1.0158049	0.83628481	0.95729573	1.1374802	1.1630899	0.81040542	0.8	1.1569578	1.1597952	121159.21	1913395.5	0.013632156	3.9644978	0.03539332	0.17095023	0.07292699999999999	0.4168704000000001	0.14792304	0.39556549	0.0003400018100000001	0.12746969	0.28352625	0.0038314489	0.23860394	0.0056297045	0.89901749	0.18736217	0.62050647	0.54377821	0.21982533	1e-06	0.005005192	0.50945239	0.58021337	0.23566726	1.2536611	1.3596857	0.67054552	1.0891847	1.1408011	0.044780213	0.2503302	0.0096569677	0.11120103	1.8922811	0.00063459327	1.6074391	0.74327899	9.357205	0.82018095
0.0011637642	0.98255504	0.97557984	0.052589358	0.5259568	0.02653151	0.77221751	2.0347976	0.93881328	0.10366803	0.038696859	1.6880124	1.1517077	1.1891446	1.0391946	0.90496013	0.99391569	1.0988053999999998	0.83452257	0.8	0.87811596	1.0497751	0.98367792	0.998003	1.0889915	1.0007304	1.0428392	1.1191032	1.1431971	0.80008139	1.1872123	1.1977878	122870.28	1929012.4	0.013029242	4.4159284	0.037321295	0.10030842	0.075400011	0.48675455	0.15865320000000002	0.45003176	0.00035658295	0.19049604	0.25039994	0.0010941092	0.27245669	0.0082898716	0.91079287	0.35901971	0.60349935	0.75726815	0.38217978	1e-06	0.051484124000000006	0.60109477	0.52299088	0.25377062	1.2262717	1.4210211	0.49680263	1.1495673	1.4473188999999995	0.07034731400000001	0.3914932	0.001302613	0.016321673000000002	1.7736868	0.16672436	1.6495334	0.61516008	9.8452155	0.54125065
0.22562564	0.9760986	0.97701201	0.05651914	0.55350656	0.027498461	0.72407586	2.0	0.94360534	0.030404898	0.044956398	1.104755	1.160273	1.1896076999999998	1.2	1.0023553	0.91323311	1.0885503	0.8	0.80836441	0.8286798000000001	0.83631561	1.1785523	0.8704961999999999	0.84793856	0.82604988	0.88116883	1.2	1.0703293	0.81697761	1.0998018	1.1702341	116400.74	1948893.3	0.012999392	4.3194965	0.03496831	0.06592578	0.073942767	0.47604825	0.15615732	0.40002281	0.00033786705	0.15724402	0.25	0.001	0.28897075	0.006909935600000001	1.0183871	0.28248126	0.54803171	0.56728746	0.49665203	0.013965137	1e-06	0.49563919	0.61582744	0.27796291	1.4869066	1.3916764	0.22557896	0.96173701	1.3070657	0.013648979	0.38322433	0.0068847558	0.021507859	2.0	0.172597	1.8737799	0.62197178	9.4878866	0.49272495
0.16610752	0.98337421	0.97463487	0.050395172	0.59909149	0.028590452	0.76879071	2.0680398	0.93217474	0.014630318	0.014304173	1.0311455	1.1187533	1.1688163	1.0738021	0.91354635	1.1212332	0.98346699	0.82110746	0.81082986	0.8648859	0.92241258	0.96853715	1.1888264	0.90704654	0.9268584	0.8	1.1576403	0.97119664	0.81487355	1.1037371	1.1910823	125795.83	2033672.9	0.012094934	4.8387494	0.034889387	0.064813228	0.03670421	0.5	0.12538948	0.42124913	0.00034380067000000004	0.17658862	0.25888204	0.0019832558	0.25577205	0.0083918762	0.98164462	0.24547392	0.65849189	0.55961575	0.11631775	0.0032337183	0.08968478199999999	0.71068853	0.71534497	0.28251122	1.6724037	1.2367636	0.77173504	0.98882285	0.99246928	0.02741295	0.2523286	0.019427923	0.076647039	1.876706	0.059909868	1.9706624	0.48786451	9.6773446	0.46763693
0.012590775	0.99046312	0.96916671	0.051901418	0.70387042	0.028616462	0.75821875	2.0353906000000004	0.9250205	0.16912264	1e-06	1.7558025000000002	1.1555540000000002	1.2	0.99149097	1.195279	0.99829449	1.0061579	0.80931932	0.86121063	0.87633006	0.88322188	1.0428188	1.0979946000000005	0.82506668	1.1638742	0.9634283	1.1475296999999998	1.1063439	0.81000698	1.0514603	1.1825731000000002	122075.8	1853164.7	0.01336866	4.7281815	0.037384214	0.14056567	0.12784539	0.48034215	0.15122837	0.40981462	0.00034882416	0.18309186	0.25	0.0018888325	0.21133672	0.0078854405	0.95241152	0.34525427	0.61646055	0.71710438	0.11616458	0.011075678	0.029133205	0.37041481	0.59792927	0.17568050000000002	1.1513316999999998	1.3295668	0.37996506	0.52852141	0.58463101	0.031980333	0.24941188	0.03045137	0.0006399242	1.8224453	0.25263152	1.7550667000000002	0.85990145	10.70101	0.37714192
1e-06	0.98564085	0.9755539	0.057672511	0.54799016	0.027991954	0.77479437	2.0024593	0.93793072	0.0071512277	1e-06	1.4769541000000002	1.1277992	1.1921429	1.0272393	0.99433312	1.0688376	0.95590214	0.83745609	0.81708582	0.8614428	1.0292808	0.90425841	1.0308969	0.8	0.87278956	0.82643671	1.1194063	0.8865079	0.81544226	0.96111484	1.1810841	119286.38	1945337.5	0.012998648	4.4110694000000015	0.032743439	0.097754908	0.097948018	0.49374356	0.14033578	0.47026836	0.00035044074	0.19760641	0.25	0.001	0.2689469	0.0081490478	0.94025825	0.26316815	0.57889574	0.44286368	0.0097507111	0.021613198	0.044930476	0.60610161	0.52614323	0.18308239	1.0528548	1.1552583	0.41466034	1.3844845	1.1742046	0.0035932126	0.12313632	0.006593911500000001	0.11793699	1.8668344	0.16334203	1.8421675	0.71343101	10.03903	0.5287895
0.18144492	0.98457078	0.97330562	0.058458486	0.52041178	0.024569922	0.7483188000000001	2.0118239	0.93721896	0.026346421	0.097296893	1.2837879	1.1897892	1.1721853000000002	1.0210111	1.0572677	1.1515118	1.1528933	0.8	0.8151883000000001	0.8	1.0032145	1.1171308	0.87882323	0.8369085999999999	0.80103423	1.0891501	1.1679095	0.85838091	0.806825	1.1099165000000002	1.1590754	118192.99	1800000.0	0.013764326	3.994119	0.036349659	0.070839301	0.14980282	0.47952858	0.18178363	0.43629077	0.0003310268100000001	0.18039878	0.25522429	0.0021524617000000003	0.24369419	0.0076592315	1.0161584	0.36109062	0.43913567	0.85114051	0.096274536	0.0076671075	0.019239626	0.3944586	0.57043807	0.12770228	1.0	1.4600438999999998	0.056065319	0.83442032	1.2579071000000002	0.03249764	0.35222077	0.058339024	0.035339562000000005	2.0	0.15748511	1.7614188000000002	1.0581819	10.291082	0.39226864
1e-06	0.97251968	0.97048002	0.05	0.62278382	0.032167255	0.66118882	2.051516	0.93708175	0.037185427	0.024715542000000004	1.3966173000000002	1.1378347	1.1319857	0.99956642	1.1696245	1.025755	1.0255946	0.80005848	0.82582352	1.15716	0.95596064	1.1078201	0.90375572	0.8	1.0024828	0.8	1.1796087	0.8503584999999999	0.80106342	1.1086512	1.1921598999999998	113236.99	1807513.8	0.0132259	4.025038	0.02967626	0.10880231	0.06283087400000001	0.4797695	0.12281434	0.470535	0.00033916183	0.12688698	0.32714734	0.0018007425	0.22238135	0.0056129188	0.86731092	0.16508903	0.57755717	0.43654109	0.093964512	0.00094065841	0.011248492	0.80572535	0.51709586	0.17522923	1.0406874	0.7047763000000001	0.39862801	1.2211955	0.8812415000000001	1e-06	0.3584488	0.01929839	0.039025994	1.8952729	0.062761425	1.5907525	0.9553612	10.1781	0.36332866
0.12719301	0.985907	0.97656775	0.058017649	0.47250287	0.032414959	0.78751283	2.0	0.93695554	0.014955844	1e-06	1.7597536	1.0760843	1.1525938	0.94555232	1.0938431999999998	1.0163799999999998	0.80838806	0.85759405	0.8	1.0744003999999998	1.1708409	1.187927	1.1525646	0.92511528	0.98141062	1.1225882	1.1954351	1.1970236	0.81502214	1.1490474	1.2	120697.54	1858255.3	0.012614561000000002	4.7289353	0.033307806	0.14767963	0.1197916	0.44795479	0.11986693	0.41772585	0.00033679888999999994	0.19370679	0.35141491	0.003306401	0.28397086	0.0089685799	1.031192	0.34600903	0.49260089	0.39454666	0.30291722	0.0034242522	0.01502521	0.5806315	0.58170374	0.32119294	1.576681	1.4313934	0.14646201	1.439346	1.2647862	0.062893795	0.034737427	0.0094441178	0.036790347	1.9398007	0.21270636	1.9995596	0.78706464	9.0488606	0.50846122
0.53216919	0.98343062	0.96994194	0.05103902	0.50489346	0.031706896	0.73299221	2.0245239	0.92422887	0.005973887	0.08566814699999999	1.4908654	1.1239691	1.1943941	1.0285901	1.0032988	1.0056645	0.95916644	0.8	0.84499012	0.92228971	1.1238727	0.96251866	1.0691386	0.91950309	0.8646763000000001	1.1610211	1.2	1.0361128000000002	0.82130086	1.1556593000000002	1.1142379	120684.22	1935120.1	0.012667619	4.4971587999999985	0.037614602	0.075498488	0.076130727	0.49886586	0.14027954	0.44351877	0.00037734232	0.15735739	0.25887841	0.0012034648	0.22457698	0.0071456557	1.0196997	0.34500562	0.574893	0.70218477	0.053358877	0.017001835	0.0087608316	0.58524691	0.63120406	0.12965423	1.0699609	0.94646097	0.39877285	1.0651735	1.3432377	0.052725273	0.36701647	0.031583743	0.02125607	2.0	0.091190893	1.8452406000000003	0.84703091	10.578225	0.51675478
0.43680551	0.9651013	0.97229508	0.054563431	0.54876331	0.02807741	0.61123755	2.0	0.94731283	0.098304733	0.021411704	1.7523198	1.1573955	1.2	1.1932406	1.0551298	1.0055151	0.99080173	0.8	0.8207363999999999	1.1807378000000002	0.8	1.1504873	0.9306722	0.85858215	0.8638995999999999	1.0855085	1.1991428	1.2	0.80440642	1.0579831	1.1379375	117497.74	1946504.1	0.012624391	4.7541407	0.039436446	0.12560349	0.07797256	0.48273835	0.14714998	0.4753487	0.00033473512	0.11472208	0.27485129	0.0032834582	0.24089962	0.0050283919	0.83152402	0.18895563	0.57051134	0.73495809	0.2286389	1e-06	1e-06	0.69685738	0.56107161	0.13681953	1.0610111999999998	1.2240836000000002	0.4416024000000001	1.3181919	1.3214812	0.026940254	0.22230028	1e-06	0.10201588	1.7834743999999998	0.039814355	1.7150715	0.71827475	9.3667357	0.39431101
0.31881688	0.98526032	0.97235323	0.054442317	0.59086697	0.025407894	0.74527268	2.0293302	0.92957821	1e-06	0.0097814644	1.4794459	1.1799746000000002	1.170226	1.0835967	0.87298654	1.1450309	1.083486	0.80789858	0.81878535	0.89926814	0.91719965	0.87299097	1.1283386	0.9410482	0.86876589	0.81375805	1.1744213	0.8	0.8	1.1287398000000002	1.1923955	123275.52	1934280.9	0.012750476	4.3094486	0.03462612	0.088596585	0.064094098	0.4977055	0.14765549	0.46960036	0.00033966583	0.17447816	0.25523321	0.0011534931	0.24114923	0.0074378586	0.84549448	0.40501743	0.61943784	0.72111032	0.05421102	1e-06	0.090309501	0.57844067	0.55607385	0.1881898	1.1580698	1.4784639	0.4681432	0.80377519	1.2269397	0.024170068	0.2294646	0.015619901	0.070836978	1.8309542	0.26286101	1.7228063999999998	0.68713238	8.9768804	0.70736023
0.30858526	0.98543447	0.97671374	0.05	0.64521778	0.025428062	0.79521648	2.0978685	0.92602819	0.072334327	0.012966471	1.8244596	1.1931983999999998	1.1462725	1.1450453	1.0454530999999998	1.121526	1.0555914	0.85035024	0.8	1.1581071000000005	0.87927426	1.1143511	1.2	0.9097344	0.86808852	1.0189997	1.1017860000000002	0.91557651	0.80677587	1.0305004	1.1903296	116717.76	1824888.8	0.014456198	3.7508187	0.038648038	0.13037395	0.018064235	0.49580478	0.18473463	0.46336497	0.00034381471	0.19858872	0.26291099	0.0016662231	0.2795002	0.0091467553	0.91607697	0.42122647	0.4887128	0.87278957	0.29790902	0.048426624	0.00055833499	0.42892857	0.50531894	0.37275305	1.5325813	1.5565977	0.020154839	1.1863038	1.2778505	0.015384764	0.3340714	1e-06	0.058359338	1.9508919	0.37898263	1.5303936000000002	1.1655045	9.3121049	0.54873137
0.08615548599999999	0.98069668	0.97276991	0.056917102	0.61460176	0.02767678	0.74719604	2.0000289	0.92359926	0.021969778	0.012160258	1.7238282	1.180934	1.1977599	0.8236706	1.1024138	1.1947398	1.0155415	0.8	0.8341847	0.91065932	1.2	1.109275	1.0419799	0.8	0.83599936	0.93156433	1.1666962	1.0148226	0.8055836999999999	0.99091921	1.1824288	125374.28	1873117.4	0.01288195	4.5613455	0.035836796000000004	0.10212308	0.088247015	0.5	0.15097422	0.43476958	0.00034054675000000004	0.16700073	0.25170613	0.0012832302	0.23442338	0.007254865799999999	0.96763619	0.28622334	0.53252235	0.5789109	0.1160825	0.024783141	1e-06	0.46161834	0.55124028	0.21298718	1.1994083	1.3098436000000002	0.21570454	0.89456875	0.96058855	0.005923864	0.30226363	0.052892325	0.063707418	1.9355155	0.03885736	1.7965711	0.82071379	8.7476481	0.39291347
0.12258648	0.9824313	0.97518929	0.062363786	0.60043453	0.026534279	0.76500381	2.0277292	0.93708781	0.025096377000000003	0.011212012	1.8085883000000005	1.1844841	1.2	1.1666758	0.8	0.96867258	1.1245317	0.8	0.8	0.97168159	1.1522421	0.81141567	0.98111696	0.8440814	0.86441561	0.95522414	1.130889	1.0680895	0.80121156	1.1894605	1.2	125628.35	1833133.7	0.012815321	4.5941531	0.037058737	0.12250163	0.10571512	0.48152631	0.1720684	0.44852737	0.0003472225700000001	0.18283313	0.25	0.001	0.27882443	0.0079858301	0.88013653	0.30149866	0.46727532	0.74512608	0.022330661	0.0092968181	0.041699199	0.53881879	0.50224144	0.16345649	1.0321287	1.31621	0.17689407	1.092055	1.1352272	0.0018959176	0.13445017	1e-06	0.043263032	1.8382539	0.10095281	1.816454	0.7807312	9.0619589	0.44671929
0.026433958	0.98321853	0.97578208	0.056373169	0.51635226	0.03135368	0.7621397	2.0804677	0.92940483	1e-06	0.037885591	1.0448197	1.1327746	1.1905284	0.86643657	0.87983055	1.0922711	0.99514897	0.83626401	0.81671118	0.89264672	0.9630833	1.1820005	0.86113805	1.1258494	0.89016486	1.0791906	1.1760857	0.91915602	0.81912435	1.1895129	1.1622578	116534.35	1808808.6	0.013160657	4.0052263	0.034314103	0.044469255	0.11039872	0.49889778	0.11961554	0.42229602	0.0003355061100000001	0.18552229	0.27931027	0.0024433858	0.26583044	0.0077302937	0.89495236	0.30638846	0.48193004	0.51659761	0.0486259	0.011474696	0.08711718800000001	0.86525211	0.51656877	0.13583443	1.0	1.0367999	0.28040033	1.5011173	1.2084467	0.018037683	0.18351333	0.034871006	1e-06	1.9592674	0.15258563	1.8033524	0.82452513	9.537008300000002	0.49556888
0.13329039	0.97947379	0.96871988	0.055661155	0.49717117	0.02990554	0.6921819	2.0059573	0.93495217	0.022948631	1e-06	1.4149922	1.0826178999999998	1.1944575000000002	0.93723971	1.0115466999999998	0.99635626	0.92693844	0.80730374	0.8	1.0277726	1.2	0.8857716999999998	1.0524112	0.89487066	0.85125517	0.8	1.1035576	0.80409813	0.83528112	1.0623749	1.1222038	117799.72	1864260.6	0.013301705	4.5762160000000005	0.030215856	0.10373125	0.13340945	0.48029121	0.13284479	0.45707979	0.00034950650000000003	0.15252156	0.26567385	0.0024833789	0.20792335	0.0064349078	0.92974379	0.39120252	0.46459569	0.41784217	0.074912317	0.001505192	0.040665364	0.6430967	0.53813039	0.18346195	1.0748978	1.3945042	0.18185233	1.2574039	1.1847986	0.047170268	0.22869823	0.037890974	0.034429117999999995	1.7927943	0.32208274	1.800573	0.67938587	9.2050113	0.51736819
0.28908972	0.99416883	0.96699521	0.056938236	0.50607576	0.030715106	0.79020026	2.0213845	0.93238366	0.092448605	0.0085430611	1.7032875	1.2	1.2	1.1740175	0.96986183	1.0187271999999998	0.93164765	0.83079859	0.80022147	1.0788141000000002	0.86702576	0.91240095	1.1180736999999998	0.97053471	1.1339469	1.0289453000000002	1.1296521000000002	0.94874018	0.80289332	0.8501287000000001	1.1633645	113597.54	1800000.0	0.013487006	4.3688219	0.03743085	0.10889582	0.1153091	0.48781596	0.15829958	0.40036792	0.00033499848	0.19904448	0.28159996	0.001	0.20337452	0.0088258867	0.93288553	0.26222133	0.52251571	0.65902686	0.042242087000000005	0.028076931	0.05217912	0.3135779	0.53660068	0.15058776	1.0354627	0.97711897	0.24816163	0.80364147	1.4831869	0.014976711	0.12511027	0.045134908	0.0031204919	1.8790369	0.18560294	1.8020835	1.1205477	9.4159324	0.36617012
0.01637849	0.98910969	0.97124059	0.05664667900000001	0.59574688	0.030801326	0.78884175	2.1481046000000004	0.91028679	0.026735181	0.066247813	1.4678982	1.122966	1.1724573	0.96474372	0.85810739	1.0846455	1.0355248	0.8	0.80276787	0.87697206	0.91491585	1.0104535	0.93290487	0.91187999	0.99674198	0.86488582	1.1929919	1.1428013	0.80053757	1.1196494	1.1795659	117140.13	1993994.1	0.013131712	4.4515845	0.035777512000000004	0.07549754	0.12184219	0.5	0.15284260000000002	0.41306511	0.00035232742999999995	0.19628634	0.25022473	0.0024449091	0.22330388	0.0086329263	1.005781	0.26992586	0.72762062	0.66496309	1e-06	0.02468619	0.092484233	0.36213234	0.5270451	0.13792035	1.0070734	1.1286041999999998	0.76362162	0.71491195	0.99005924	0.065524506	0.29027739	1e-06	0.037801022	1.9198147	0.040792276	1.8068581	0.63650051	9.5159684	0.48123324
0.082443611	0.95901311	0.97440263	0.058340021	0.56944922	0.031664266	0.63538735	2.0454186	0.95	0.072061335	0.011722684	1.2009097	1.0864281	1.2	1.0685206	0.96834318	0.88412075	0.89752358	0.85484748	0.8	1.1402444	1.2	0.83474669	1.0719818	0.8	0.86731843	0.84930366	1.19135	0.8	0.80868109	0.97651973	1.1851318000000002	117150.38	1848309.9	0.013985319	3.9877948	0.03231148	0.077389177	0.078035544	0.49863899	0.13351128	0.44546765	0.00032316932	0.11746251	0.25	0.0014455738	0.25833991	0.0053742563	0.92776436	0.30407066	0.52605539	0.37437696	0.26225723	1e-06	0.0083840554	0.50234175	0.56564178	0.22541571	1.3013608	1.2301088	0.47307095	0.7386427	0.98882621	0.061528871	0.11576508	0.069261154	0.029801264	1.9459086	0.21407523	1.8538842	0.80721304	9.625647099999998	0.39270749
0.13394409	0.98894608	0.97319586	0.058035755	0.38941693	0.026980019	0.78945584	2.0248655	0.94257679	0.1021164	0.0031314301	1.5675398	1.1927233	1.1757813	0.93870113	0.87394725	1.1905036	0.92342478	0.9147169	0.81640191	1.0874796	0.80976382	1.0123849	1.1031499	1.0600208999999998	1.0710064	0.8892774999999999	1.2	0.8	0.84116971	1.1859273	1.1960321000000005	119498.36	2031253.7	0.012376948	4.9395643	0.037167972	0.11112839	0.16375782	0.4669207	0.15048649	0.44138349	0.00033352877	0.19977154	0.2574747000000001	0.001326615	0.24510089	0.008914727800000001	1.0577888	0.35925641	0.61615085	0.55238588	1e-06	0.030745306	0.040062224	0.41553214	0.55382904	0.32611177	1.4810567	1.5949784	0.63159251	0.84052789	1.9252827	0.030876633	0.34507435	0.015178278	0.018091782	1.9676359	0.24627918	1.9006728	0.66362832	9.8716544	0.41917958
0.041912107	0.97558192	0.97076248	0.05029046	0.5384355	0.026250165	0.67923363	2.0056851000000004	0.9446268	0.029435275	0.12775235	1.1547176	1.1950675	1.1607377	0.9546656	0.80387107	1.0858531	0.99461666	0.81089492	0.84722678	0.90934677	1.1299682	0.9150889	1.0230667	0.8	0.8	0.81917246	1.1832265	0.83289471	0.81738906	1.1917186000000002	1.1808303999999998	121494.22	2047797.9	0.012780357	4.6549612	0.03157064	0.059457817	0.11329882	0.5	0.16415907	0.43125942	0.00035461545	0.14623942	0.25113128	0.001	0.23268847	0.0060929803	0.90010275	0.40178845	0.6639357	0.63135061	0.15418377	0.01912598	0.013686563999999998	0.45672467	0.55607953	0.19649031	1.1745883	1.1785645	0.49283424	1.1495585	1.1873163	0.12064728	0.22463078	0.048434436	0.082599863	1.7925509999999998	0.17264638	1.8532553	0.5862024	10.006684	0.71312146
0.21352493	0.9871526	0.97087471	0.05359653	0.58213534	0.026654752	0.76815365	2.0283095	0.9152013	0.069912952	0.025671564	1.1978601999999998	1.1825457	1.1901038000000002	1.0912067	1.0590045	0.91331283	0.9945181	0.85810245	0.8	0.85076282	0.93897395	0.82038407	0.86771818	0.8363232	0.85750084	0.91368393	1.2	0.91337002	0.8101341	1.1504382	1.1435688	123250.1	1818305.0	0.012879988	4.5481416	0.03427185	0.051798471	0.080636109	0.49856013	0.16895834	0.46167752	0.00034797714	0.18617427	0.25410308	0.0020952887	0.22865003	0.008066191300000001	0.88941574	0.21516072	0.51672408	0.64280699	0.25920901	0.014960298	0.16235934	0.32627936	0.56688357	0.12725319999999998	1.0	1.2890853	0.17835205	0.95839177	0.95366581	0.020300835	0.2175486	0.021379861	0.11994896	1.8169231	0.04362801	1.7557907	1.0198905	9.6518275	0.34992419
